title,alt_title,type,description,genre,author,artist,rate,image,released
Hokago wa Kissaten De,"After-school at the Coffee Shop, 放課後は喫茶店で",Manga,"Manga Hokago wa Kissaten De yang dibuat oleh komikus bernama AZUSA Kina ini bercerita tentang Saat temantemannya tertarik dengan kafe yang menarik dan mencari pacar Yanagi Riku merasa sulit untuk membicarakan apa yang sebenarnya dia sukai Mereka juga berpikir bahwa ketertarikannya pada Fushimikun yang panas tapi tidak ramah adalah hal yang buruk tapi sebenarnya dia naksir dia Suatu hari alihalih menemani temantemannya ke kafe populer baru yang mereka temukan dia diamdiam mencari kafe tua untuk memanjakan minatnya sendiri halhal kuno Saat orang di konter berbalik dia mengetahui bahwa itu adalah Fushimikun Dia benarbenar mengundangnya untuk berbicara dan mereka mengetahui bahwa mereka memiliki selera yang sama dan berjanji untuk berbicara lagi tetapi keesokan harinya dia tidak ramah seperti biasanya

 Post Views 8","Romance, School Life, Shoujo, Slice of Life",AZUSA Kina,-,7.0,https://komikcast.cz/wp-content/uploads/2020/12/hwk2135714255-e1608640085801.jpg?w=225&q=50,2017
Shimono-kun’s Quiet Girlfriend,,Manga,"Aku tidak ingin keimutan pacarku diketahui oleh orang lain

 Post Views 5","Comedy, One-Shot, Romance",,-,7.55,https://komikcast.cz/wp-content/uploads/2021/04/kdalwa.jpg?w=225&q=50,?
Hazure Skill [Mapping] wo Te ni Shita Shonen ha Saikyou Party to Dungeon ni Idomu,"Boy Having Useless Skill MAPPING, Hazure Skill Shonen, 外れスキル【地図化（マッピング）】を手にした少年は最強パーティーとダンジョンに挑む, 外れスキル少年",Manga,"MappingPemetaan
Untuk ulang tahunnya yang ke 15 Note dianugerahi versi Skill yang lebih rendah ini Peta Dunia dan Peta Area Dengan kata lain Skill sampah
Segera setelah itu teman masa kecil Note memperoleh Skill yang sangat kuat dan karena membenci dirinya sendiri dengan enggan memutuskan untuk berpisah
Setelah berpisah dengan teman masa kecil yang secara diamdiam ia rasakan ia menjalani hariharinya dengan sengsara sambil berusaha mendapatkan penghasilan harian melalui petualangan
 Kami membutuhkan Skillmu itu
Namun hidupnya berubah ketika seorang pria muda bernama Jin mendekatinya
Ini adalah kisah tentang bocah lelaki bernama Note yang  tanpa kecurangan atau dengan kemampuannya sendiri  bergabung dengan sebuah party yang penuh dengan perjuangan dan keringat berkelahi dan berjuang keras untuk

 Post Views 15","Action, Adventure, Fantasy, Shounen",SAVAN,-,7.21,https://komikcast.cz/wp-content/uploads/2019/08/dnfasjkdfnasd-e1565421930452.jpg?w=225&q=50,2019
"Sasaki to pii-chan, Isekai de Slow Life wo tanishimou to shitara, gendai de inou battle ni makikomareta ken ~ Mahou shoujo ga App wo hajimeta you desu ~",佐々木とピーちゃん 異世界でスローライフを楽しもうとしたら、現代で異能バトルに巻き込まれた件 ～魔法少女がアップを始めたようです～,Manga,"Burung lucu yang dia beli dari toko hewan sebenarnya adalah seorang bijak yang bereinkarnasi dari dunia lain Dianugerahi kesempatan untuk melintasi antara dunia dan kekuatan magis yang luar biasa dia memutuskan untuk menggunakannya untuk menjalani kehidupan yang nyaman menjual barangbarang dari dunianya melatih sihirnya dan makan makanan lezat Namun
Ia menemukan makhluk dengan kemampuan khusus di Jepang saat ini Sebuah cerita di mana seorang budak perusahaan yang berada di jalan buntu dalam karirnya terlibat dalam pertempuran kekuatan khusus dan memotongnya dengan sihirnya saat dia melakukan perjalanan ke dan dari dunia lain dan Jepang saat ini Termasuk gadis magis




 Post Views 11","Adventure, Comedy, Fantasy, Isekai, Military, Psychological, Romance, Seinen, Slice of Life, Supernatural","Buncololi, PUREJI Oshou",-,7.3,https://komikcast.cz/wp-content/uploads/2021/03/62862-e1614948128846.jpg?w=225&q=50,2021
A Manga About A Gyaru That Loves a Gyaru That’s Friendly to Otaku,-,Manga,"Seorang Otaku tapi saya ganti jadi wibu berteman dengan seorang Gyaru Seseorang ada yang tak senang dengan itu


 Post Views 5","Comedy, One-Shot",Mizuhira,-,7.5,https://komikcast.cz/wp-content/uploads/2021/04/daewdawda.jpg?w=225&q=50,2021
Sugar Dog,シュガードッグ,Manga,"Jenis gangster jahat dan pai manis  tidak cocok satu sama lain Tapi
Sekilas semuanya tampak sangat damai kafe kecil godaan manis dalam bentuk pai dan biskuit dan karyawan yang enak meski agak aneh Tapi penampilan itu menipu Di balik fasad menyembunyikan geng yang muncul yang tujuannya adalah mewarnai kota dengan darah Sebuah geng yang membasmi geng lain tanpa meninggalkan kebutuhan bisnis yang terlewat 




 Post Views 6","Action, Comedy, Shounen",Ikeno Masahiro,-,7.06,https://komikcast.cz/wp-content/uploads/2020/10/41148v4-scaled-e1603705457278.jpg?w=225&q=50,2016
Tonari no Joshi (no Kokoro no Koe) ga Urusai,"隣の女子（の心の声）がうるさい, The (Inner Voice of the) Girl Next to Me Is Loud",Manga,"Sejak kecil aku bisa mendengarkan pikiran orang lain Aku tidak pernah menganggap kemampuan ini sebagai suatu berkah yang kudapatkan akan lebih baik jika aku tidak memilikinya Namun suatu hari aku mendengarkan pikiran dari gadis yang duduk disampingku yang berbeda dari pikiran orang lain yang kudengarBagaimana aku bisa menghadapinya setelah mendengar pikirannya terhadap aku





 Post Views 10","Romance, Supernatural",Takuhei,-,7.0,https://komikcast.cz/wp-content/uploads/2021/04/tnk12753571276341-e1618396273148.jpg?w=225&q=50,2021
Oya ga Saikon Shite Imouto ga Dekiru to Omotte Itara Gakkou de Furyou to Uwasa Sarete Iru Gyaru Datta,"Days with My Step Sister, Gimai Seikatsu, Oya ga Saikon Shite Imouto ga Dekiru to Omotte Itara Gakkou de Furyou to Uwasa Sarete Iru Gal Datta, 親が再婚して妹ができると思っていたら学校で不良と噂されているギャルだった,",Manga,"Aku adalah Yuuta Asamura pelajar kelas 2 SMA dan tahun ini akan menginjak usia 17 tahun
Kedua orang tuaku bercerai karena Ibuku selingkuh Ayahku yang pernah dikhianati oleh Wanita memutuskan untuk menikah lagi dan katanya aku akan mendapatkan seorang adik karena pasangannya memiliki seorang putri
Aku mengira kalau adikku nanti adalah seorang anak SD yang imut tapi ternyata dia adalah gadi sgal yang memiliki rumor buruk di sekolah
Kakak yang tidak pandai bergaul dan Adik yang penampilannya seperti gadis nakal tapi sebenarnya baik Jika mereka berdua yang sikapnya saling berlawan menjadi saudara kirakira apa yang akan terjadi

 Post Views 12","Comedy, Romance, School Life","Mikawa Ghost (Author), Hiten (Artist)",-,7.8,https://komikcast.cz/wp-content/uploads/2021/04/dwmss1356461352-e1618475417246.jpg?w=225&q=50,?
Spotlight,スポツライト,Manga,"Kyohei Saito seorang mahasiswa tahun pertama yang murung dan negatif  dengan kata lain menyedihkan  jatuh cinta pada Ayame Ogawa seorang kecantikan dan kontestan kontes kecantikan sekolah mereka Akankah perasaan siapa pun yang membuat depresi mencapai dewi yang menjadi sorotan Tirai naik di atas drama pemeran ansambel mahasiswa yang diguncang oleh cahaya dan ketidakberdayaan 



 Post Views 6","Drama, Romance, School Life, Slice of Life",Kaze miura,-,7.3,https://komikcast.cz/wp-content/uploads/2021/04/ee28ecaf79e433514bac90d5dcf3b4864eb99899_318522_1125_1600.jpg?w=225&q=50,2021
Osananajimi ni Modoritai Bokura (I Want Us to Be Childhood Friends Again),"I Want Us to Be Childhood Friends Again, 幼馴染にもどりたい僕ら",Manga,"Hikari ingin kembali menjadi teman masa kecil dengan Suzushi




 Post Views 11","Comedy, Romance, School Life, Slice of Life",Kazutake Hazano,-,7.55,https://komikcast.cz/wp-content/uploads/2020/10/53627.jpg?w=225&q=50,2020
Yuusha no Kawari ni Maou Toubatsu Shitara Tegara wo Yokodoroi Saremashita,False Hero has no Place in This World,Manga,"Sebagai anggota partai pahlawan Arga menyembunyikan identitasnya dan sedang dalam perjalanan untuk menaklukkan Raja Iblis dengan pahlawan Akhirnya rombongan mengejar raja iblis dan Arga mengalahkannya Namun sang pahlawan bersikeras bahwa dialah yang membunuh Raja Iblis dan kemudian menuduh Arga yang tidak bersalah dan mengusirnya dari Istana Kekaisaran Prajurit yang mengabdikan hidupnya untuk pahlawan sebagai bagian dari pasukannya akan menjalani kehidupan baru di kota pedesaan yang aneh

 Post Views 7","Action, Adventure, Comedy, Fantasy, Slice of Life","Sekijou Hijiri, Kimizuka Sho",-,7.9,https://komikcast.cz/wp-content/uploads/2020/07/40103vVol-1-e1596858524148.jpg?w=225&q=50,2019
A story about becoming Temporary Lovers with a classmate that I fell in love at first sight,一目惚れした同級生と仮恋人になる話,Manga,"Cerita lucu tentang pacaran coba2

 Post Views 7","One-Shot, Romance, School Life, Slice of Life",Maeha,-,7.0,https://komikcast.cz/wp-content/uploads/2021/04/21321esfcsdf765756.jpg?w=225&q=50,2021
Black Abyss at Dawn,"黑渊黎明时, Hēi yuān límíng shí",Manhua,"Gerbang Dunia muncul dari udara tipis melalui pintu yang menyemburkan monster dan kekuatan super yang terbangun dalam diri manusia memikul tanggung jawab berat untuk melawan monster t Bai Yu yang terkuat tewas dalam misi Setelah kelahirannya kembali sistem magis muncul di depannya Mari kita lihat bagaimana dia bisa menggunakan sistem untuk kembali ke puncak dan menyelamatkan manusia

 Post Views 7","Action, Adventure, Martial Arts, Shounen, Supernatural",Mu Ke Ji,-,7.9,https://komikcast.cz/wp-content/uploads/2020/08/rp4wkqj1rwa082608xk8x4ma.jpg?w=225&q=50,2020
The Youngest Master,신검가의 막내 도련님,Manhwa,"saudarasaudaraku juga saudara perempuanku mati akhirnya ayahku juga mati saat aku bertemu dengan iblis inikematian dan kesempatan untuk membuka masa depan barukembali ke 15 tahun lalu dan mulai kembali Hanya kali ini untuk membunuh iblis tersebut
ini hanya promo novel

 Post Views 7","Action, Adventure, Drama, Fantasy",Dalpilgongja,-,7.0,?w=225&q=50,2021
Oh My Hammer,"我的铁锤少女, My Hammer Girl",Manhua,"Ada gadis dan palu jatuh dari langit Mereka datang dari dunia lain tapi palu tersebut lebih dulu sampai Langsung menghantam sang MC sampai mati

 Post Views 7","Action, Comedy, School Life",The door of Truth,-,7.0,https://komikcast.cz/wp-content/uploads/2021/04/cover-oh-my-hammer-352587-joRzxP7k-e1618071056855.jpg?w=225&q=50,2020
A-bout!,アバウト!,Manga,"Sekolah Menengah Mitsumine dikenal sebagai sekolah dengan anakanak nakal paling banyak di negara ini Para siswa sangat kejam sehingga bahkan para guru takut akan nyawa mereka Sunahara adalah pemimpin tahun pertama dan merupakan pria terkuat di kelasnya Tetapi ketika siswa pindahan Asagiri Shinnosuke muncul di sekolah dia mulai mencatat nama dan menendang debu seperti tornado Jika para siswa mengira ada kekerasan dan tak terduga di Mitsumine mereka belum melihat apaapa sejak Asagiri ada di sini untuk menjadi juara sekolah



 Post Views 5","Action, Comedy, School Life, Shounen",Ichikawa Masa,-,7.45,https://komikcast.cz/wp-content/uploads/2020/09/8854v19.png?w=225&q=50,2009
Part Time Boyfriends,,Manhua,"sudah lama sejak ibunya sakit parah kedatangan wanita cantik misterius membawanya kedunia bisnis pacar paruh waktu






 Post Views 8","Ecchi, Harem, Romance","天空树漫工厂, MOMO",-,7.0,https://komikcast.cz/wp-content/uploads/2021/04/ptb1267143215-e1618784600149.jpg?w=225&q=50,2021
The Protectors,,Manhwa,"Rika mahasiswi yang sedang bimbang dengan tujuan hidupnya ingin menjadi penerus Ganda petarung yang melindungi kampus UBR dari makhluk bernama Jinn yang menyerang orang di malam hari Namun jalan yang dipilih Ganda adalah jalan yang penuh bahaya dan tidak bisa dijalani setengahsetengah






 Post Views 2",Action,"Nikki Dibya Wardhana (Author), Linka08 (Artist)",-,7.0,https://komikcast.cz/wp-content/uploads/2021/04/tp16231752-e1618827836119.jpg?w=225&q=50,2021
My Childhood Friend is a Crybaby,,Manga,"Meski teman masa kecilku seorang yang cengeng aku selalu memperhatikannya hingga aku menyukainya
Semoga mimin KC juga bisa seperti kisah bahagia ini Dan bagi yang baca di komikcastcom  semoga cepetcepet dapat pacar atau nikah bahkan berumah tangga dengan bahagia


 Post Views 6","Drama, One-Shot, Romance, School Life",Kira Ito,-,7.5,https://komikcast.cz/wp-content/uploads/2021/04/covercrybaby-e1618827782176.jpg?w=225&q=50,2021
Deor,-,Manhwa,"Pangeran muda Deor adalah orang buangan di negerinya sendiri Terlahir tanpa kemampuan untuk menggunakan sihir  kondisi langka yang menandakan dia tidak kompeten  dia mengandalkan kecerdasan dan keuletannya untuk membuktikan kesalahan mereka yang percaya bahwa dia tidak cocok untuk mahkota Namun dengan iblis dan konspirasi mematikan yang mengancam keberadaan umat manusia Deor harus melindungi kerajaan yang mengejeknya Akankah dia mampu mengalahkan iblis dan mengamankan posisinya sebagai raja



 Post Views 8","Action, Adventure, Fantasy, Shounen",J.oori,-,7.2,https://komikcast.cz/wp-content/uploads/2021/02/41233.jpg?w=225&q=50,-
Suterare Yuusha wa Kitakuchuu,,Manga,"Aku Ogata Yuuto dan teman sekelasku Hijiri Youichi tibatiba dipanggil ke dunia lain Rupanya summoner yang di sebut Lilia mencoba memanggil seorang pahlawan dari dunia lain untuk menyelamatkan dunianya tetapi hanya ada satu pahlawan yg dipilih dan Youichi dikatakan sebagai pahlawan itu Lalu Lilia meninggalkanku di dunia yang tidak kuketahui Ini menyebalkan Aku rindu makanan McDonalds Coke dan toko swalayan Bagaimana caraku pulang ke rumah


 Post Views 12","Action, Adventure, Comedy, Fantasy, Isekai","Naname44°, Kikuyarou",-,7.1,https://komikcast.cz/wp-content/uploads/2018/12/xf.clAI6L1G.jpg?w=225&q=50,2018
Strongest Abandoned Son,,Manhua,"Ketika Ye Mo terbangun dia mendapati bahwa segala sesuatu di sekitarnya sepertinya berubah  Master yang cantik menghilang dia menjadi ditinggalkan oleh keluarga bahkan lebih lagi dia menjadi sasaran dipermalukan oleh seorang wanita yang berdiri di podium dengan surat cintanya Tapi ini sama sekali tidak penting Yang paling penting adalah dia ingat hal buruk lain yang bukan miliknya

 Post Views 16","Action, Adventure, Fantasy, Martial Arts, Seinen, Supernatural",Goose five,-,7.0,https://komikcast.cz/wp-content/uploads/2019/07/3123ff.jpg?w=225&q=50,2018
Spirit Warriors,,Manhwa,"Seorang prajurit kuno membuat fackta untuk menjaga dunia tetap damai Setelah berabadabad Fakta ini masih bertahan karena para pejuang roh yang menjaganya Impian Aigon adalah bergabung dengan para pejuang ini tetapi tidak diketahui semua orang Fakta tersebut akan dipatahkan oleh sekelompok pemberontak yang bersembunyi di depan mata

 Post Views 8","Action, Fantasy",Yaruno & L.Bobler,-,7.0,https://komikcast.cz/wp-content/uploads/2021/04/images-16_auto_x2-e1617715186360.jpg?w=225&q=50,2020
Heavenly Mystery Magician,-,Manhua,"Sebagai seorang penyihir Ling Xiangruo disambar petir dan ditransfer ke dunia lain karena membocorkan rahasia langit disana dia bertemu dengan seorang pangeran yang tidak percaya pada iblis dan dewa Ling Xiangruo yang pemarah berucap  jika Anda tidak percaya saya hanya perlu membuat pangeran tersebut percaya Jadi dia mengikuti pangeran untuk menyelidiki berbagai kasus aneh Akhirnya pangeran mempercayainya tetapi ada beberapa ketidaksesuaian dengan imajinasinya Nona Anda dapat menghitung dengan cara ini dapatkah Anda memberi tahu saya bahwa Anda merindukan saya Pangeran menggulingkan Ling Xiangruo membungkuk dan tersenyum

 Post Views 6","Historical, Martial Arts, Supernatural",Chen Xiang,-,7.0,https://komikcast.cz/wp-content/uploads/2021/03/hm187412854123-e1616632312659.jpeg?w=225&q=50,2021
Tesla Note,テスラノート,Manga,"Misi T adalah operasi rahasia untuk menyelamatkan dunia dari kehancuran Dilatih sebagai ninja sejak usia muda Botan Negoro dibesarkan untuk menjadi matamata pamungkas bekerja sama dengan matamata hebat lainnya Kuruma Tujuan mereka adalah untuk memulihkan warisan penemu jenius Nikola Tesla Pecahan Tesla Bisakah keduanya mengecoh agen negara lain yang juga mengejar pecahan ini

 Post Views 4","Action, Comedy, Sci-Fi, Shounen","KUBO Tadayoshi, NISHIDA Masafumi, SANNOMIYA Kouta",-,7.3,https://komikcast.cz/wp-content/uploads/2021/04/9d122342-295c-440b-89fa-52d4f7cee92c-scaled-e1624764181380.jpg?w=225&q=50,2021
The Comeback of the Demon King Who Formed a Demon’s Guild After Being Vanquished by the Hero,勇者に敗北した魔王様は返り咲くために魔物ギルドを作ることにしました。,Manga,"Raja iblis mengalami hari yang berat Tepat ketika sang raja iblis berpikir kalau dia akhirnya bisa mengalahkan pahlawan itu sang pahlawan itu terus kembali dan kembali Cepat atau lambat pahlawan yang terusmenerus bangkit pasti akan mengalahkan Raja Iblis yang tidak bisa mengalahkan pahlawan itu
Sang pahlawan pun berhasil mengalahkan sang raja iblis kedamaian pun terus menerus menyebar ke seluruh negeri Cerita pun tamat Itulah keseluruhan ceritanya
Tetapi bercanda Sang raja iblis mengirim jiwanya ke wadah kosong yang menyelamatkan nyawanya tetapi sayangnya juga sangat lemah Jadi apa yang Raja Iblis harus lakukan ketika dia ingin menguasai dunia tetapi dia sendiri bahkan tidak bisa mengalahkan seorang anak kecil









 

 Post Views 10","Adventure, Comedy, Demons, Fantasy, Reincarnation",Tourou,-,7.9,https://komikcast.cz/wp-content/uploads/2020/02/44713-e1605422256824.jpg?w=225&q=50,2019
Super Differentiation,超能分化,Manhua,"Kuman luar angkasa yang aneh telah menginvasi bumi Karena terinfeksi oleh kuman virus itu menyerang tubuh manusia mengubah orang yang terinfeksi menjadi pembeda yang kejam dan haus darah Karakter misterius yang diberi nama kode J muncul untuk memecahkan banyak keraguan tentang diferensiasi kuman  sebuah cerita yang tidak dapat diputar kembali dimulai






 Post Views 7","Action, Sci-Fi",爱奇艺漫画,-,7.0,https://komikcast.cz/wp-content/uploads/2021/03/sd1267341354134-e1614901867623.jpg?w=225&q=50,?
